Times,Buffer,Window,Trigger,heartbeat,initialization,observation,correction,classification,injection,essential,uncorrectable 
2024-07-07 15:41:54,70,70,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,71,71,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,72,72,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,73,73,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,74,74,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,75,75,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,76,76,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,77,77,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,78,78,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,79,79,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,80,80,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,81,81,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,82,82,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,83,83,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,84,84,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,85,85,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,86,86,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,87,87,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,88,88,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,89,89,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,90,90,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,91,91,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,92,92,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,93,93,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,94,94,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,95,95,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,96,96,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,97,97,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,98,98,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,99,99,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,100,100,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,101,101,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,102,102,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,103,103,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,104,104,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,105,105,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,106,106,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,107,107,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,108,108,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,109,109,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,110,110,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,111,111,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,112,112,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,113,113,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,114,114,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,115,115,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,116,116,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,117,117,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,118,118,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,119,119,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,120,120,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,121,121,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,122,122,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,123,123,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,124,124,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,125,125,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,126,126,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,127,127,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,128,128,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,129,129,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,130,130,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,131,131,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,132,132,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,133,133,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,134,134,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,135,135,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,136,136,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,137,137,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,138,138,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,139,139,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,140,140,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,141,141,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,142,142,0,1,0,0,0,0,0,1,1
2024-07-07 15:41:54,143,143,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,144,144,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,145,145,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,146,146,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,147,147,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,148,148,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,149,149,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,150,150,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,151,151,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,152,152,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,153,153,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,154,154,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,155,155,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,156,156,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,157,157,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,158,158,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,159,159,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,160,160,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,161,161,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,162,162,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,163,163,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,164,164,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,165,165,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,166,166,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,167,167,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,168,168,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,169,169,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,170,170,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,171,171,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,172,172,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,173,173,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,174,174,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,175,175,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,176,176,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,177,177,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,178,178,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,179,179,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,180,180,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,181,181,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,182,182,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,183,183,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,184,184,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,185,185,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,186,186,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,187,187,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,188,188,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,189,189,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,190,190,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,191,191,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,192,192,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,193,193,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,194,194,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,195,195,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,196,196,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,197,197,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,198,198,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,199,199,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,200,200,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,201,201,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,202,202,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,203,203,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,204,204,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,205,205,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,206,206,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,207,207,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,208,208,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,209,209,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,210,210,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,211,211,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,212,212,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,213,213,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,214,214,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,215,215,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,216,216,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,217,217,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,218,218,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,219,219,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,220,220,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,221,221,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,222,222,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,223,223,0,1,0,0,0,0,0,1,1
2024-07-07 15:41:54,224,224,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,225,225,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,226,226,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,227,227,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,228,228,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,229,229,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,230,230,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,231,231,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,232,232,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,233,233,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,234,234,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,235,235,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,236,236,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,237,237,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,238,238,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,239,239,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,240,240,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,241,241,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,242,242,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,243,243,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,244,244,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,245,245,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,246,246,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,247,247,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,248,248,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,249,249,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,250,250,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,251,251,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,252,252,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,253,253,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,254,254,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,255,255,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,256,256,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,257,257,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,258,258,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,259,259,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,260,260,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,261,261,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,262,262,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,263,263,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,264,264,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,265,265,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,266,266,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,267,267,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,268,268,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,269,269,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,270,270,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,271,271,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,272,272,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,273,273,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,274,274,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,275,275,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,276,276,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,277,277,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,278,278,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,279,279,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,280,280,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,281,281,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,282,282,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,283,283,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,284,284,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,285,285,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,286,286,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,287,287,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,288,288,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,289,289,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,290,290,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,291,291,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,292,292,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,293,293,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,294,294,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,295,295,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,296,296,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,297,297,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,298,298,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,299,299,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,300,300,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,301,301,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,302,302,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,303,303,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,304,304,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,305,305,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,306,306,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,307,307,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,308,308,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,309,309,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,310,310,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,311,311,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,312,312,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,313,313,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,314,314,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,315,315,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,316,316,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,317,317,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,318,318,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,319,319,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,320,320,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,321,321,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,322,322,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,323,323,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,324,324,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,325,325,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,326,326,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,327,327,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,328,328,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,329,329,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,330,330,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,331,331,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,332,332,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,333,333,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,334,334,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,335,335,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,336,336,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,337,337,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,338,338,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,339,339,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,340,340,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,341,341,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,342,342,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,343,343,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,344,344,0,1,0,0,0,0,0,1,1
2024-07-07 15:41:54,345,345,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,346,346,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,347,347,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,348,348,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,349,349,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,350,350,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,351,351,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,352,352,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,353,353,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,354,354,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,355,355,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,356,356,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,357,357,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,358,358,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,359,359,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,360,360,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,361,361,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,362,362,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,363,363,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,364,364,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,365,365,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,366,366,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,367,367,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,368,368,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,369,369,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,370,370,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,371,371,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,372,372,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,373,373,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,374,374,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,375,375,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,376,376,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,377,377,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,378,378,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,379,379,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,380,380,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,381,381,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,382,382,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,383,383,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,384,384,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,385,385,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,386,386,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,387,387,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,388,388,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,389,389,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,390,390,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,391,391,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,392,392,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,393,393,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,394,394,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,395,395,0,0,0,0,0,0,0,1,1
2024-07-07 15:41:54,396,396,0,0,0,0,0,0,0,1,1
